,Location,Longitude,Latitude,Borough,FIPS
2102,BROADWAY,-73.964288,40.807815999999995,Manhattan,360610205002000
2103,BROADWAY,-73.965187,40.806579,Manhattan,360610199001000
2104,BROADWAY,-73.966098,40.805321,Manhattan,360610199002000
2105,W 110 ST,-73.966143,40.803827000000005,Manhattan,360610195003001
2106,BROADWAY,-73.967271,40.803072,Manhattan,360610195003002
2107,BROADWAY,-73.96767,40.801548,Manhattan,360610195005000
2108,BROADWAY,-73.968114,40.801075,Manhattan,360610191003000
2109,BROADWAY,-73.968522,40.7996,Manhattan,360610191004000
2110,BROADWAY,-73.969363,40.798313,Manhattan,360610187003000
2111,BROADWAY,-73.96914699999999,40.797964,Manhattan,360610187005000
2112,BROADWAY,-73.970297,40.797024,Manhattan,360610187004000
2113,BROADWAY,-73.974023,40.791936,Manhattan,360610179005000
2114,BROADWAY,-73.973753,40.791645,Manhattan,360610179007000
2115,BROADWAY,-73.974979,40.790655,Manhattan,360610175004000
2116,BROADWAY,-73.97584,40.789473,Manhattan,360610175005000
2117,BROADWAY,-73.975116,40.789770000000004,Manhattan,360610175006001
2118,BROADWAY,-73.976031,40.788562,Manhattan,360610175007001
2119,BROADWAY,-73.976885,40.78816,Manhattan,360610171003000
2120,BROADWAY,-73.97798399999999,40.786861,Manhattan,360610171003002
2121,BROADWAY,-73.978171,40.785973,Manhattan,360610171002001
2122,BROADWAY,-73.979589,40.784062,Manhattan,360610167005000
2123,BROADWAY,-73.980369,40.783663,Manhattan,360610167003003
2124,W 79 ST,-73.980361,40.783893,Manhattan,360610167003003
2125,BROADWAY,-73.980506,40.782667,Manhattan,360610163005000
2126,BROADWAY,-73.981336,40.781572,Manhattan,360610163004000
2127,BROADWAY,-73.981033,40.781258,Manhattan,360610163005002
2128,BROADWAY,-73.981783,40.780117,Manhattan,360610159004001
2129,W 72 ST,-73.982476,40.779076,Manhattan,360610159005001
2130,BROADWAY,-73.982315,40.776866,Manhattan,360610153001001
2131,BROADWAY,-73.98191700000001,40.776562,Manhattan,360610153001000
2132,WEST END AV,-73.987264,40.776216999999995,Manhattan,360610155005000
2133,BROADWAY,-73.982385,40.77197,Manhattan,360610149004001
2134,BROADWAY,-73.982315,40.769513,Manhattan,360610145003002
2135,BROADWAY,-73.98190699999999,40.769496000000004,Manhattan,360610145003003
2136,E 14 ST,-73.982279,40.731317,Manhattan,360610044007001
2137,14 ST BETWEEN AVE B & AVE A,-73.97825999999999,40.72961,Manhattan,360610044006002
2138,E 14 ST,-73.978365,40.729473999999996,Manhattan,360610034001000
2139,3 AV,-73.948801,40.785693,Manhattan,360610156021002
2140,HUDSON ST,-74.00653199999999,40.73153,Manhattan,360610067004002
2141,3 AV,-73.947546,40.787422,Manhattan,360610164003003
2142,AV C,-73.974696,40.733062,Manhattan,360610060003005
2143,6 AV,-74.003227,40.727123,Manhattan,360610037002006
2144,W 10 ST,-74.008751,40.73332,Manhattan,360610075001006
2145,HUDSON ST,-74.00623900000001,40.733339,Manhattan,360610073002000
2146,AV C,-73.976337,40.727301000000004,Manhattan,360610028004001
2147,14 ST BETWEEN AVE A & 1ST AV,-73.98215,40.73125,Manhattan,360610044007001
2148,AV A,-73.984104,40.725093,Manhattan,360610032006000
2149,MADISON ST,-73.989583,40.712594,Manhattan,360610006005002
2150,AV A,-73.982941,40.727047,Manhattan,360610032001000
2151,AV C,-73.977058,40.726304,Manhattan,360610028004003
2152,AV A,-73.982741,40.726973,Manhattan,360610032007001
2153,JACKSON ST,-73.980751,40.713353000000005,Manhattan,360610002025003
2154,10 AV,-74.005701,40.745389,Manhattan,360610089003000
2155,AMSTERDAM AV,-73.987329,40.770604,Manhattan,360610145001001
2156,5 AV,-73.991252,40.739446,Manhattan,360610054001002
2157,5 AV,-73.989891,40.741316999999995,Manhattan,360610058001008
2158,5 AV,-73.987113,40.745124,Manhattan,360610076002004
2159,5 AV,-73.98536999999999,40.747525,Manhattan,360610076001004
2160,7 AV,-73.993654,40.747081,Manhattan,360610095002002
2161,W 23 ST,-73.995246,40.743811,Manhattan,360610091001004
2162,W 23 ST,-73.99886,40.745548,Manhattan,360610093002000
2163,E 34 ST,-73.980932,40.746796,Manhattan,360610072002000
2164,AV C,-73.97473199999999,40.729927,Manhattan,360610044004000
2165,AV C,-73.97561999999999,40.728713,Manhattan,360610044005005
2166,W 72 ST,-73.984181,40.779568,Manhattan,360610159006001
2167,WEST END AV,-73.984749,40.779635,Manhattan,360610159002002
2168,W 65 ST,-73.987307,40.775115,Manhattan,360610151003001
2169,W 65 ST,-73.984494,40.7739,Manhattan,360610149001002
2170,COLUMBUS AV,-73.96220699999999,40.800358,Manhattan,360610193006000
2171,COLUMBUS AV,-73.972511,40.786227000000004,Manhattan,360610169003000
2172,COLUMBUS AV,-73.975002,40.782814,Manhattan,360610165005000
2173,COLUMBUS AV,-73.979137,40.777146,Manhattan,360610157007000
2174,AMSTERDAM AV,-73.979907,40.780776,Manhattan,360610161006000
2175,AMSTERDAM AV,-73.977087,40.784652,Manhattan,360610165004000
2176,AMSTERDAM AV,-73.976159,40.785921,Manhattan,360610169004000
2177,AMSTERDAM AV,-73.97150699999999,40.792297999999995,Manhattan,360610177002000
2178,AMSTERDAM AV,-73.96913599999999,40.795539,Manhattan,360610185002000
2179,AMSTERDAM AV,-73.967274,40.798094,Manhattan,360610189006000
2180,AMSTERDAM AV,-73.9654,40.800674,Manhattan,360610193006001
2181,W 106 ST,-73.965402,40.800193,Manhattan,360610189005000
2182,BROADWAY,-73.960052,40.813624,Manhattan,360610211003001
2183,AMSTERDAM AV,-73.953745,40.816624,Manhattan,360610213031001
2184,AMSTERDAM AV,-73.952837,40.817867,Manhattan,360610213031000
2185,BROADWAY,-73.960741,40.812026,Manhattan,360610211007000
2186,W 125 ST,-73.958086,40.815245000000004,Manhattan,360610211004000
2187,BROADWAY,-73.95915699999999,40.814842999999996,Manhattan,360610211003000
2188,FREDERICK DOUGLASS BLVD,-73.937575,40.829006,Manhattan,360610235021000
2189,FREDERICK DOUGLASS BLVD,-73.93638100000001,40.830632,Manhattan,360610243023000
2190,FREDERICK DOUGLASS BLVD,-73.951148,40.81041,Manhattan,360610257001000
2191,5 AV,-73.936132,40.815011,Manhattan,360610212001000
2192,W 135 ST,-73.940424,40.813812,Manhattan,360610212004001
2193,W 116 ST,-73.953039,40.803551,Manhattan,360610218004002
2194,W 116 ST,-73.949143,40.801683000000004,Manhattan,360610190001003
2195,W 110 ST,-73.954986,40.799397,Manhattan,360610216001004
2196,MADISON AV,-73.947784,40.795787,Manhattan,360610174011000
2197,LEXINGTON AV,-73.946598,40.791967,Manhattan,360610172003002
2198,MADISON AV,-73.937101,40.81041,Manhattan,360610210004005
2199,1 AV,-73.94382399999999,40.784257000000004,Manhattan,360610162005011
2200,E 96 ST,-73.953762,40.787168,Manhattan,360610160021000
2201,E 106 ST,-73.944363,40.791548,Manhattan,360610170001001
2202,FT WASHINGTON AV,-73.93983399999999,40.846803,Manhattan,360610263004001
2203,BROADWAY,-73.933948,40.853943,Manhattan,360610271004000
2204,AMSTERDAM AV,-73.92798,40.852308,Manhattan,360610269001000
2205,EDGECOMBE AV,-73.937764,40.835079,Manhattan,360610243012000
2206,FT WASHINGTON AV,-73.944233,40.837521,Manhattan,360610247004000
2207,FT WASHINGTON AV,-73.940976,40.844494,Manhattan,360610255003001
2208,BROADWAY,-73.930153,40.863106,Manhattan,360610287001005
2209,EDGECOMBE AV,-73.939932,40.832457,Manhattan,360610239001001
2210,AMSTERDAM AV,-73.932635,40.845924,Manhattan,360610261005000
2211,ST NICHOLAS AV,-73.928754,40.856351000000004,Manhattan,360610279002000
2212,9 AV,-73.99933100000001,40.749468,Manhattan,360610097002002
2213,COLUMBUS AV,-73.969696,40.790096999999996,Manhattan,360610177003000
2214,2 AV,-73.970387,40.752536,Manhattan,360610090006000
2215,FT WASHINGTON AV,-73.937071,40.85487,Manhattan,360610273001002
2216,AMSTERDAM AV,-73.97241899999999,40.791017,Manhattan,360610177003000
2217,FT WASHINGTON AV,-73.934533,40.858726000000004,Manhattan,360610273001000
2218,W 14 ST,-74.00478100000001,40.740606,Manhattan,360610077003000
2219,BROADWAY,-73.92683199999999,40.86557,Manhattan,360610291004000
2220,5 AV,-73.94253,40.806194,Manhattan,360610200002001
2221,AMSTERDAM AV,-73.942644,40.831826,Manhattan,360610239002002
2222,BROADWAY,-73.933479,40.854415,Manhattan,360610279004000
2223,WEST END AV,-73.986886,40.776247,Manhattan,360610155006000
2224,AV C,-73.976911,40.726906,Manhattan,360610028002001
2225,GRAND ST,-73.982913,40.714915000000005,Manhattan,360610012002005
2226,BROADWAY,-73.934659,40.852567,Manhattan,360610271004001
2227,6 AV,-74.001425,40.730775,Manhattan,360610065002000
2228,MADISON AV,-73.9832,40.747275,Manhattan,360610074002000
2229,6 AV,-73.99979599999999,40.733096999999994,Manhattan,360610063005001
2230,MADISON AV,-73.987259,40.741712,Manhattan,360610056001005
2231,6 AV,-73.998448,40.734938,Manhattan,360610063002001
2232,MADISON AV,-73.986306,40.743004,Manhattan,360610056001003
2233,PARK AV,-73.985028,40.742277,Manhattan,360610056001003
2234,5 AV,-73.98806,40.743871,Manhattan,360610058001003
2235,WEST ST,-74.010059,40.732884000000006,Manhattan,360610075001007
2236,DITMARS BLVD,-73.905868,40.77262,Queens,360810119001001
2237,DITMARS BLVD,-73.903386,40.771062,Queens,360810121001002
2238,DITMARS BLVD,-73.897499,40.768211,Queens,360810317004011
2239,STEINWAY ST,-73.901739,40.776299,Queens,360810123011011
2240,STEINWAY ST,-73.908524,40.770942,Queens,360810117003004
2241,STEINWAY ST,-73.91198,40.767742999999996,Queens,360810143002000
2242,30 AV,-73.914742,40.763855,Queens,360810147003000
2243,30 AV,-73.915244,40.763927,Queens,360810155002000
2244,21 ST,-73.91686999999999,40.780299,Queens,360810101001006
2245,21 ST,-73.921214,40.776742999999996,Queens,360810097002004
2246,21 ST,-73.931397,40.765371,Queens,360810077001007
2247,21 ST,-73.933647,40.763006,Queens,360810045003000
2248,21 ST,-73.934338,40.762621,Queens,360810043001000
2249,21 ST,-73.935738,40.761155,Queens,360810043001001
2250,21 ST,-73.936764,40.760077,Queens,360810043001001
2251,21 ST,-73.936474,40.76005,Queens,360810047002001
2252,21 ST,-73.942092,40.754176,Queens,360810033002000
2253,21 ST,-73.943508,40.752701,Queens,360810033001009
2254,30 AV,-73.92109,40.766672,Queens,360810063001001
2255,NORTHERN BLVD,-73.907176,40.753153999999995,Queens,360810255001003
2256,BROADWAY,-73.918763,40.75878,Queens,360810157001000
2257,BROADWAY,-73.925161,40.761781,Queens,360810059003001
2258,BROADWAY,-73.928689,40.763477,Queens,360810053001000
2259,BROADWAY,-73.928662,40.763639000000005,Queens,360810075001002
2260,DITMARS BLVD,-73.916574,40.780373,Queens,360810103002002
2261,DITMARS BLVD,-73.9091,40.7751,Queens,360810113002001
2262,STEINWAY ST,-73.903274,40.775239,Queens,360810123011009
2263,21 ST,-73.92808000000001,40.769744,Queens,360810079001001
2264,VERNON BLVD,-73.94457,40.759057,Queens,360810037001008
2265,30 AV,-73.917649,40.76522,Queens,360810065021000
2266,VERNON BLVD,-73.940034,40.765737,Queens,360810039001001
2267,20 AV,-73.901414,40.776399,Queens,360810123011002
2268,QUEENS BLVD,-73.920221,40.743086,Queens,360810183005001
2269,ROOSEVELT AV,-73.914214,40.743702,Queens,360810253022002
2270,48 ST,-73.91876500000001,40.732695,Queens,360810205002001
2271,ROOSEVELT AV,-73.900385,40.745977,Queens,360810261004002
2272,ROOSEVELT AV,-73.915773,40.743190000000006,Queens,360810253012000
2273,ASTORIA BLVD,-73.87173299999999,40.76255,Queens,360810361001000
2274,NORTHERN BLVD,-73.87409699999999,40.756862,Queens,360810353002002
2275,NORTHERN BLVD,-73.876401,40.756614,Queens,360810351002001
2276,92 ST,-73.87733100000001,40.763042999999996,Queens,360810347001009
2277,ASTORIA BLVD,-73.88764,40.765262,Queens,360810309041002
2278,82 ST,-73.88471,40.751511,Queens,360810283004000
2279,31 AV,-73.89108900000001,40.758777,Queens,360810309032004
2280,73 ST,-73.89442700000001,40.758109999999995,Queens,360810309023001
2281,74 ST,-73.89173199999999,40.748807,Queens,360810289003002
2282,NORTHERN BLVD,-73.86689,40.757612,Queens,360810365002004
2283,NORTHERN BLVD,-73.861339,40.757927,Queens,360810373001005
2284,NORTHERN BLVD,-73.86317700000001,40.757857,Queens,360810365002000
2285,NORTHERN BLVD,-73.88938900000001,40.755247999999995,Queens,360810309031003
2286,25 AV,-73.888811,40.762764000000004,Queens,360810309042002
2287,31 AV,-73.867064,40.761299,Queens,360810365001004
2288,108 ST,-73.860949,40.758140000000004,Queens,360810373002003
2289,BROADWAY,-73.890522,40.7462,Queens,360810267003003
2290,QUEENS BLVD,-73.870763,40.733955,Queens,360810683002003
2291,CORONA AV,-73.855807,40.743485,Queens,360810439001002
2292,108 ST,-73.853957,40.741158,Queens,360810439002003
2293,CORONA AV,-73.859105,40.744145,Queens,360810413001007
2294,JUNCTION BLVD,-73.865842,40.736909999999995,Queens,360810443023005
2295,MYRTLE AV,-73.90103,40.700432,Queens,360810557003002
2296,MYRTLE AV,-73.893013,40.70086,Queens,360810577002005
2297,GRAND AV,-73.904288,40.721978,Queens,360810521002001
2298,FRESH POND RD,-73.90129,40.714743,Queens,360810601001001
2299,GRAND AV,-73.895777,40.725773,Queens,360810511002008
2300,MYRTLE AV,-73.908006,40.699852,Queens,360810553002002
2301,SUMMERFIELD ST,-73.897077,40.700340999999995,Queens,360810557001000
2302,FRESH POND RD,-73.895707,40.703717,Queens,360810583001000
2303,FRESH POND RD,-73.894711,40.700934000000004,Queens,360810583001003
2304,COOPER AV,-73.888462,40.698684,Queens,360810567001000
2305,GRAND AV,-73.90224,40.722713,Queens,360810521002001
2306,MYRTLE AV,-73.891111,40.701018,Queens,360810577002001
2307,FOREST AV,-73.899884,40.700386,Queens,360810557003000
2308,METROPOLITAN AV,-73.847837,40.709901,Queens,360810645001003
2309,WOODHAVEN BLVD,-73.867339,40.72265,Queens,360810695001008
2310,WOODHAVEN BLVD,-73.87084300000001,40.728219,Queens,360810687003014
2311,71 AV,-73.850638,40.710712,Queens,360810731002005
2312,71 AV,-73.84411800000001,40.721065,Queens,360810737001000
2313,QUEENS BLVD,-73.835801,40.717386,Queens,360810769012004
2314,QUEENS BLVD,-73.862073,40.73043,Queens,360810717013001
2315,QUEENS BLVD,-73.868065,40.732316,Queens,360810687001000
2316,QUEENS BLVD,-73.862029,40.729723,Queens,360810693001000
2317,QUEENS BLVD,-73.85794399999999,40.728233,Queens,360810713064001
2318,QUEENS BLVD,-73.85364399999999,40.72667,Queens,360810713063000
2319,QUEENS BLVD,-73.83356500000001,40.715788,Queens,360810769021002
2320,63 DR,-73.862548,40.729613,Queens,360810693001000
2321,63 RD,-73.858879,40.731887,Queens,360810717014001
2322,63 DR,-73.861075,40.730157,Queens,360810717012001
2323,63 DR,-73.862798,40.729581,Queens,360810693001001
2324,63 DR,-73.864369,40.727149,Queens,360810695001000
2325,108 ST,-73.850275,40.734006,Queens,360810743004000
2326,108 ST,-73.848904,40.731336,Queens,360810743003001
2327,108 ST,-73.849974,40.733877,Queens,360810743001000
2328,63 DR,-73.865291,40.725347,Queens,360810697023001
2329,UTOPIA PKWY,-73.79361,40.777581,Queens,360811017001007
2330,UTOPIA PKWY,-73.794836,40.783776,Queens,360811017006008
2331,SANFORD AV,-73.807983,40.761092,Queens,360811167001011
2332,SANFORD AV,-73.817706,40.759746,Queens,360810863004001
2333,KISSENA BLVD,-73.819312,40.750924,Queens,360811205001003
2334,FRANCIS LEWIS BLVD,-73.788687,40.764456,Queens,360811139001010
2335,138 ST,-73.829768,40.768591,Queens,360810889015002
2336,UNION ST,-73.826449,40.774198999999996,Queens,360810889012000
2337,NORTHERN BLVD,-73.804976,40.762825,Queens,360811171002003
2338,CROSS ISLAND PKWY,-73.810123,40.787175,Queens,360810987002008
2339,23 AV,-73.77713299999999,40.782267,Queens,360810997042000
2340,23 AV,-73.78276600000001,40.778923,Queens,360810997043000
2341,MAIN ST,-73.825367,40.742989,Queens,360810803013007
2342,MAIN ST,-73.827353,40.753027,Queens,360810797022001
2343,LINDEN PL,-73.831903,40.767511999999996,Queens,360810869002010
2344,NORTHERN BLVD,-73.827766,40.763859000000004,Queens,360810865001000
2345,FRANCIS LEWIS BLVD,-73.79049499999999,40.767053999999995,Queens,360811139001008
2346,NORTHERN BLVD,-73.792589,40.757653000000005,Queens,360811459001001
2347,UNION ST,-73.826635,40.772740999999996,Queens,360810889013000
2348,MAIN ST,-73.825979,40.751061,Queens,360810797021004
2349,69 ST,-73.896367,40.746061,Queens,360810263002002
2350,ROOSEVELT AV,-73.89670100000001,40.746378,Queens,360810263001007
2351,QUEENS BLVD,-73.84971,40.724712,Queens,360810713033000
2352,QUEENS BLVD,-73.843691,40.721035,Queens,360810737001000
2353,BROADWAY,-73.877143,40.737534000000004,Queens,360810473002004
2354,WOODHAVEN BLVD,-73.869263,40.724808,Queens,360810695002004
2355,11 ST,-73.937576,40.764804,Queens,360810085001000
2356,30 AV,-73.919228,40.765966,Queens,360810065011000
2357,BROADWAY,-73.927174,40.762723,Queens,360810053001001
2358,BROADWAY,-73.930229,40.764321,Queens,360810053001000
2359,WOODHAVEN BLVD,-73.870998,40.732803000000004,Queens,360810475002000
2360,MYRTLE AV,-73.90321,40.700401,Queens,360810553001000
2361,FOREST AV,-73.898287,40.699443,Queens,360810557001000
2362,LEFFERTS BLVD,-73.830764,40.699884000000004,Queens,360810144001004
2363,METROPOLITAN AV,-73.831404,40.705973,Queens,360810140002004
2364,LEFFERTS BLVD,-73.820526,40.679001,Queens,360810166002001
2365,GRAND AV,-73.905873,40.721246,Queens,360810531001005
2366,LEFFERTS BLVD,-73.824105,40.685901,Queens,360810106002000
2367,LINDEN BLVD,-73.736062,40.693943,Queens,360810600001006
2368,102 ST,-73.831249,40.659608,Queens,360810884006000
2369,NORTH CONDUIT AV,-73.752098,40.666488,Queens,360810682002006
2370,BEACH CHANNEL DR,-73.770176,40.595974,Queens,360810992002003
2371,BEACH CHANNEL DR,-73.785905,40.594865999999996,Queens,360810972041000
2372,BEACH CHANNEL DR,-73.786889,40.595015999999994,Queens,360810972034005
2373,HILLSIDE AV,-73.74521,40.729776,Queens,360810552001010
2374,JAMAICA AV,-73.744945,40.716007,Queens,360810568004016
2375,JAMAICA AV,-73.72397600000001,40.724685,Queens,360811617001017
2376,47 ST,-73.91761,40.743488,Queens,360810253013000
2377,ROCKAWAY BEACH BLVD,-73.82565,40.583011,Queens,360810938002001
2378,243 ST,-73.735924,40.664964000000005,Queens,360810654003004
2379,KISSENA BLVD,-73.81132099999999,40.726657,Queens,360811227022004
2380,NORTHERN BLVD,-73.735872,40.770425,Queens,360811479001018
2381,MERRICK BLVD,-73.793044,40.70455,Queens,360810444001004
2382,COLLEGE PT BLVD,-73.846515,40.774719,Queens,360810919001002
2383,KISSENA BLVD,-73.814858,40.735538,Queens,360810809007000
2384,WILLETS PT BLVD,-73.817387,40.77659,Queens,360811047001006
2385,141 ST,-73.827995,40.772845000000004,Queens,360810889012003
2386,KISSENA BLVD,-73.81474,40.73238,Queens,360811227023003
2387,KISSENA BLVD,-73.814633,40.734019,Queens,360811227023002
2388,ROCKAWAY BEACH BLVD,-73.82900699999999,40.582038,Queens,360810938001002
2389,ROCKAWAY BEACH BLVD,-73.826481,40.583014,Queens,360810938001000
2390,188 ST,-73.786372,40.740525,Queens,360811347005002
2391,SEAGIRT BLVD,-73.744599,40.596174,Queens,360811010013009
2392,UNION TURNPIKE,-73.815021,40.718378,Queens,360810779043003
2393,UNION TURNPIKE,-73.800554,40.72294,Queens,360811241002007
2394,164 ST,-73.804631,40.721123999999996,Queens,360811265002000
2395,JEWEL AV,-73.811189,40.732440999999994,Queens,360811227023004
2396,HILLSIDE AV,-73.79162,40.711092,Queens,360810462003001
2397,90 ST,-73.877953,40.756040000000006,Queens,360810277002000
2398,73 ST,-73.89376700000001,40.754432,Queens,360810291001000
2399,NORTHERN BLVD,-73.85601199999999,40.758369,Queens,360810373002007
2400,SUTPHIN BLVD,-73.808029,40.701299,Queens,360810212001004
2401,SUTPHIN BLVD,-73.808084,40.701985,Queens,360810240001001
2402,SUTPHIN BLVD,-73.808071,40.701463000000004,Queens,360810212001004
2403,PARSONS BLVD,-73.808077,40.717092,Queens,360811267002001
2404,40 AV,-73.945546,40.757529,Queens,360810025001000
2405,101 ST,-73.832552,40.660410999999996,Queens,360810884008008
2406,FRANCIS LEWIS BLVD,-73.80250500000001,40.779768,Queens,360811017003005
2407,UNION TURNPIKE,-73.712455,40.74693,Queens,360811551024002
