,NAME,LINE,Longitude,Latitude,FIPS
0,Birchall Ave & Sagamore St at NW corner,5-Feb,-73.868356,40.849169,3.60E+14
1,Birchall Ave & Sagamore St at NE corner,5-Feb,-73.868213,40.849128,3.60E+14
2,Morris Park Ave & 180th St at NW corner,5-Feb,-73.873499,40.841223,3.60E+14
3,Morris Park Ave & 180th St at NW corner,5-Feb,-73.872892,40.841453,3.60E+14
4,Boston Rd & 178th St at SW corner,5-Feb,-73.879623,40.840815,3.60E+14
5,Boston Rd & E Tremont Ave at NW corner,5-Feb,-73.880005,40.840434,3.60E+14
6,Boston Rd & E Tremont Ave at NE corner,5-Feb,-73.879833,40.840354,3.60E+14
7,Boston Rd & 178th St at SE corner,5-Feb,-73.879555,40.840639,3.60E+14
8,Boston Rd & 178th St at NW corner,5-Feb,-73.879397,40.841078,3.60E+14
9,Boston Rd & 174th St at SW corner,5-Feb,-73.888048,40.837325,3.60E+14
10,Boston Rd & 174th St at NW corner,5-Feb,-73.887755,40.837599,3.60E+14
11,Southern Blvd & Freeman St at SW corner,5-Feb,-73.89202,40.829903,3.60E+14
12,Southern Blvd & Freeman St at NW corner,5-Feb,-73.892015,40.830369,3.60E+14
13,Westchester Ave & Simpson St at NE corner,5-Feb,-73.892897,40.824356,3.60E+14
14,Westchester Ave & Simpson St at NW corner,5-Feb,-73.893114,40.824177,3.60E+14
15,Westchester Ave & Simpson St at NE corner,5-Feb,-73.892724,40.824358,3.60E+14
16,Intervale Ave & Westchester Ave at NE corner,5-Feb,-73.896508,40.8224,3.60E+14
17,Intervale Ave & Westchester Ave at NE corner,5-Feb,-73.896719,40.822447,3.60E+14
18,Intervale Ave & Westchester Ave at SE corner,5-Feb,-73.896681,40.822095,3.60E+14
19,Westchester & 160th St at SW corner,5-Feb,-73.901958,40.819583,3.60E+14
20,Prospect Ave & 160th St at NW corner,5-Feb,-73.901666,40.819887,3.60E+14
21,Jackson Ave & 152nd St at NE corner,5-Feb,-73.907942,40.816201,3.60E+14
22,Jackson Ave & 152nd St at NE corner,5-Feb,-73.907836,40.816349,3.60E+14
23,Jackson Ave & Westchester Ave at NE corner,5-Feb,-73.907893,40.816589,3.60E+14
24,Jackson Ave & Westchester Ave at NW corner,5-Feb,-73.907379,40.816873,3.60E+14
25,Melrose Ave & 149th St at NW corner,5-Feb,-73.917798,40.816247,3.60E+14
26,Melrose Ave & 149th St at NE corner,5-Feb,-73.917543,40.816315,3.60E+14
27,Melrose Ave & 149th St at NW corner,5-Feb,-73.917934,40.816242,3.60E+14
28,3rd Ave & 149th St at NW corner,5-Feb,-73.917456,40.816265,3.60E+14
29,Adam C. Powell Blvd & 149th St at NE corner,3,-73.936981,40.824069,3.61E+14
30,Lenox Ave & 145th St at SW corner,3,-73.936508,40.820343,3.61E+14
31,Lenox Ave & 145th St at NW corner,3,-73.936275,40.820662,3.61E+14
32,Lenox Ave & 135th St at SW corner,3-Feb,-73.941117,40.814024,3.61E+14
33,Lenox Ave & 135th St at NW corner,3-Feb,-73.94091,40.814316,3.61E+14
34,Lenox Ave & 125th St at SW corner,3-Feb,-73.945752,40.807681,3.61E+14
35,Lenox Ave & 125th St at NW corner,3-Feb,-73.945524,40.807995,3.61E+14
36,Lenox Ave & 116th St at SW corner,3-Feb,-73.949943,40.801945,3.61E+14
37,Lenox Ave & 116th St at NW corner,3-Feb,-73.949734,40.802229,3.61E+14
38,St Nicholas Ave & Central Park North at NW corner,3-Feb,-73.952672,40.798497,3.61E+14
39,Main St & Roosevelt Ave at SE corner,7,-73.829885,40.759542,3.61E+14
40,Main St & Roosevelt Ave at NE corner,7,-73.829943,40.759706,3.61E+14
41,Main St & Roosevelt Ave at SE corner,7,-73.829927,40.759451,3.61E+14
42,Main St & Roosevelt Ave at NW corner,7,-73.830408,40.759587,3.61E+14
43,Main St & Roosevelt Ave at SW corner,7,-73.830333,40.759404,3.61E+14
44,126th St & Roosevelt Ave at NW corner,7,-73.845737,40.754777,3.61E+14
45,126th St & Roosevelt Ave at SW corner,7,-73.845832,40.754394,3.61E+14
46,126th St & Roosevelt Ave at NW corner,7,-73.846014,40.754657,3.61E+14
47,126th St & Roosevelt Ave at NW corner,7,-73.845598,40.754768,3.61E+14
48,111th St & Roosevelt Ave at NW corner,7,-73.856065,40.75161,3.61E+14
49,111th St & Roosevelt Ave at SW corner,7,-73.855996,40.751423,3.61E+14
50,111th St & Roosevelt Ave at SE corner,7,-73.855628,40.751551,3.61E+14
51,103rd St & Roosevelt Ave at SE corner,7,-73.862389,40.749787,3.61E+14
52,103rd St & Roosevelt Ave at NE corner,7,-73.862425,40.749973,3.61E+14
53,103rd St & Roosevelt Ave at SE corner,7,-73.862537,40.749775,3.61E+14
54,103rd St & Roosevelt Ave at NE corner,7,-73.862546,40.749964,3.61E+14
55,Junction Boulevard & Roosevelt Avenue at NE corner,7,-73.869376,40.749263,3.61E+14
56,Junction Blvd & Roosevelt Ave at SE corner,7,-73.86912,40.749095,3.61E+14
57,Junction Blvd & Roosevelt Ave at NE corner,7,-73.86922,40.749266,3.61E+14
58,Junction Blvd & Roosevelt Ave at SW corner,7,-73.869574,40.749028,3.61E+14
59,Junction Blvd & Roosevelt Ave at NW corner,7,-73.869696,40.749213,3.61E+14
60,90th St & Roosevelt Ave at SE corner,7,-73.876432,40.748318,3.61E+14
61,90th St & Roosevelt Ave at NE corner,7,-73.876461,40.74859,3.61E+14
62,90th St & Roosevelt Ave at NW corner,7,-73.876591,40.748582,3.61E+14
63,82nd St & Roosevelt Ave at NE corner,7,-73.883876,40.747812,3.61E+14
64,82nd St & Roosevelt Ave at SW corner,7,-73.883973,40.747453,3.61E+14
65,82nd St & Roosevelt Ave at NW corner,7,-73.884028,40.747797,3.61E+14
66,69th St & Roosevelt Ave at NE corner,7,-73.896268,40.746509,3.61E+14
67,69th St & Roosevelt Ave at SW corner,7,-73.896396,40.746148,3.61E+14
68,61st St & Roosevelt Ave at SE corner,7,-73.903248,40.745531,3.61E+14
69,61st St & Roosevelt Ave at NE corner,7,-73.903063,40.745717,3.61E+14
70,61st St & Roosevelt Ave at NE corner,7,-73.903234,40.745692,3.61E+14
71,52nd St & Roosevelt Ave at SW corner,7,-73.913003,40.743933,3.61E+14
72,52nd St & Roosevelt Ave at NW corner,7,-73.91308,40.744067,3.61E+14
73,53rd St & Roosevelt Ave at SE corner,7,-73.911282,40.744453,3.61E+14
74,53rd St & Roosevelt Ave at NE corner,7,-73.911294,40.74459,3.61E+14
75,46th St & Queens Blvd at SE corner,7,-73.918601,40.743064,3.61E+14
76,46th St & Queens Blvd at NE corner,7,-73.918564,40.743217,3.61E+14
77,46th St & Queens Blvd at SW corner,7,-73.918848,40.743105,3.61E+14
78,46th St & Queens Blvd at NW corner,7,-73.918813,40.74324,3.61E+14
79,40th St & Queens Blvd at SE corner,7,-73.924161,40.74371,3.61E+14
80,40th St & Queens Blvd at NE corner,7,-73.924112,40.743882,3.61E+14
81,40th St & Queens Blvd at SW corner,7,-73.924417,40.743743,3.61E+14
82,40th St & Queens Blvd at NW corner,7,-73.924385,40.743911,3.61E+14
83,33rd St & Queens Blvd at SE corner,7,-73.93157,40.744568,3.61E+14
84,33rd St & Queens Blvd at NE corner,7,-73.931533,40.744724,3.61E+14
85,33rd St & Queens Blvd at NW corner,7,-73.931829,40.744594,3.61E+14
86,33rd St & Queens Blvd at SW corner,7,-73.931794,40.744763,3.61E+14
87,Queens Plaza North & 27th St at NW corner,N-Q-7,-73.939671,40.750835,3.61E+14
88,Queens Plaza South & 27th St at SW corner,N-Q-7,-73.940245,40.750302,3.61E+14
89,23rd St & 45th Rd at NW corner,E-G-M-7,-73.945713,40.746308,3.61E+14
90,23rd St & 45th Rd at SE corner,E-G-M-7,-73.945349,40.74613,3.61E+14
91,23rd St & 45th Rd at NE corner,E-G-M-7,-73.945322,40.746232,3.61E+14
92,21st St & 49th Ave at NE corner,7,-73.948609,40.7425,3.61E+14
93,21st St & 49th Ave at NE corner,7,-73.94811,40.742405,3.61E+14
94,21st St & 49th Ave at NE corner,7,-73.948195,40.742422,3.61E+14
95,Vernon Blvd & 50th Ave at NE corner,7,-73.953893,40.742759,3.61E+14
96,Vernon Blvd & 50th Ave at NE corner,7,-73.953955,40.742803,3.61E+14
97,5th Ave & 42nd St at SW corner,B-D-F-M-7,-73.98113,40.753409,3.61E+14
98,,R-1,-74.013149,40.702033,3.61E+14
99,,R-1,-74.013149,40.702033,3.61E+14
100,,R-1,-74.013397,40.701961,3.61E+14
101,,R-1,-74.013397,40.701961,3.61E+14
102,3rd Ave & 60th St at SW corner,N-Q-R-4-5-6,-73.96634,40.762092,3.61E+14
103,3rd Ave & 60th St at NW corner,N-Q-R-4-5-6,-73.966155,40.762353,3.61E+14
104,3rd Ave & 60th St at SE corner,N-Q-R-4-5-6,-73.966105,40.761996,3.61E+14
105,3rd Ave & 60th St at NE corner,N-Q-R-4-5-6,-73.965918,40.762255,3.61E+14
106,Grand Army Plaza & Central Park South at SW corner,N-Q-R,-73.974228,40.764599,3.61E+14
107,Grand Army Plaza & Central Park South at NE corner,N-Q-R,-73.974191,40.764935,3.61E+14
108,Grand Army Plaza & Central Park South at NE corner,N-Q-R,-73.973998,40.764859,3.61E+14
109,7th Ave & 55th St at SW corner,N-Q-R,-73.981278,40.764258,3.61E+14
110,7th Ave & 55th St at SE corner,N-Q-R,-73.980803,40.764057,3.61E+14
111,7th Ave & 55th St at NW corner,N-Q-R,-73.981167,40.764377,3.61E+14
112,7th Ave & 55th St at NE corner,N-Q-R,-73.980683,40.764179,3.61E+14
113,7th Ave & 49th St at NE corner,N-Q-R,-73.983388,40.760454,3.61E+14
114,7th Ave & 47th St at SE corner,N-Q-R,-73.984412,40.75903,3.61E+14
115,Broadway & 47th St at NE corner,N-Q-R,-73.984884,40.759513,3.61E+14
116,7th Ave & 47th St at NW corner,N-Q-R,-73.984709,40.759384,3.61E+14
117,7th Ave & 49th St at SE corner,N-Q-R,-73.983567,40.760297,3.61E+14
118,Broadway & 40th St at SE corner,A-C-E-N-Q-R-S-1-2-3-7,-73.98668,40.754172,3.61E+14
119,Broadway & 40th St at SW corner,A-C-E-N-Q-R-S-1-2-3-7,-73.987097,40.754335,3.61E+14
120,Broadway & 40th St at NE corner,A-C-E-N-Q-R-S-1-2-3-7,-73.986623,40.754301,3.61E+14
121,Broadway & 40th St at NW corner,A-C-E-N-Q-R-S-1-2-3-7,-73.987108,40.754507,3.61E+14
122,6th Ave & 34th St at SE corner,B-D-F-M-N-Q-R,-73.98762,40.74959,3.61E+14
123,6th Ave & 34th St at NE corner,B-D-F-M-N-Q-R,-73.987495,40.749891,3.61E+14
124,Broadway & 32nd St at NE corner,B-D-F-M-N-Q-R,-73.987976,40.748294,3.61E+14
125,Broadway & 32nd St at NW corner,B-D-F-M-N-Q-R,-73.988288,40.748477,3.61E+14
126,Broadway & 28th St at SW corner,N-R,-73.988923,40.745281,3.61E+14
127,Broadway & 28th St at NW corner,N-R,-73.98901,40.745488,3.61E+14
128,Broadway & 22nd St at NE corner,N-R,-73.989217,40.740643,3.61E+14
129,5th Ave & 22nd St at NE corner,N-R,-73.989639,40.741208,3.61E+14
130,Broadway & 23rd St at NW corner,N-R,-73.989428,40.741913,3.61E+14
131,Broadway & 22nd St at NW corner (exit only),N-R,-73.989632,40.740758,3.61E+14
132,Broadway & 16th St at SE corner,L-N-Q-R-4-5-6,-73.990603,40.736339,3.61E+14
133,Broadway & 16th St at NE corner,L-N-Q-R-4-5-6,-73.990447,40.736523,3.61E+14
134,Broadway & Waverly Pl at NE corner,N-R,-73.993051,40.729678,3.61E+14
135,Broadway & 8th Ave at SW corner,N-R,-73.992737,40.730642,3.61E+14
136,Broadway & 8th Ave at SW corner,N-R,-73.99262,40.730592,3.61E+14
137,Broadway & 8th Ave at NW corner,N-R,-73.992517,40.730716,3.61E+14
138,Broadway & 8th Ave at NW corner,N-R,-73.992641,40.730773,3.61E+14
139,Broadway & Prince St at SW corner,N-R,-73.997957,40.72426,3.61E+14
140,Broadway & Prince St at NW corner,N-R,-73.997875,40.724344,3.61E+14
141,Broadway & Canal St at NW corner,J-N-Q-R-Z-6,-74.00193,40.719585,3.61E+14
142,Broadway & Canal St at NW corner,J-N-Q-R-Z-6,-74.002019,40.71966,3.61E+14
143,Broadway & Canal St at SW corner,J-N-Q-R-Z-6,-74.002158,40.719408,3.61E+14
144,Broadway & Canal St at SW corner,J-N-Q-R-Z-6,-74.002236,40.71946,3.61E+14
145,15th St & Kings Hwy at SE corner,B-Q,-73.957769,40.608835,3.60E+14
146,15th St & Avenue U at SE corner,B-Q,-73.955828,40.598991,3.60E+14
147,15th St & Gravesend Neck Rd at NE corner,B-Q,-73.95512,40.59502,3.60E+14
148,15th St & Sheepshead Bay Rd at SE corner,B-Q,-73.954224,40.587302,3.60E+14
149,,B-Q,-73.960258,40.577986,3.60E+14
150,Branch 7 St & Brighton Beach Rd at NE corner,B-Q,-73.960524,40.577931,3.60E+14
151,Branch 7 St & Brighton Beach Rd at SE corner,B-Q,-73.960231,40.577746,3.60E+14
152,Branch 7 St & Brighton Beach Rd at SE corner,B-Q,-73.960438,40.577697,3.60E+14
153,Ocean Pkwy & Brighton Beach Rd at NE corner,Q,-73.967894,40.576423,3.60E+14
154,Ocean Pkwy & Brighton Beach Rd at NE corner,Q,-73.967591,40.576445,3.60E+14
155,Ocean Pkwy & Brighton Beach Rd at SE corner,Q,-73.967875,40.576209,3.60E+14
156,Ocean Pkwy & Brighton Beach Rd at SE corner,Q,-73.967561,40.576234,3.60E+14
157,8th St & Surf Ave at NW corner,F-Q,-73.976873,40.575499,3.60E+14
158,8th St & Surf Ave at NW corner,F-Q,-73.976747,40.575929,3.60E+14
159,Stillwell Ave & Mermaid Ave at SE corner,D-F-N-Q,-73.980846,40.5769,3.60E+14
160,9th Ave & New Utrecht Ave at NE corner,D,-73.994489,40.646337,3.60E+14
161,New Utrecht Ave & 45th St at NW corner,D,-73.994423,40.640185,3.60E+14
162,New Utrecht Ave & 45th St at NE corner,D,-73.99422,40.64018,3.60E+14
163,New Utrecht Ave & 44th St at NW corner,D,-73.994411,40.64136,3.60E+14
164,New Utrecht Ave & 44th St at NE corner,D,-73.994188,40.641379,3.60E+14
165,New Utrecht Ave & 50th St at NW corner,D,-73.994915,40.636133,3.60E+14
166,New Utrecht Ave & 50th St at NE corner,D,-73.994702,40.636139,3.60E+14
167,New Utrecht Ave & 49th St at SW corner,D,-73.994879,40.636415,3.60E+14
168,New Utrecht Ave & 49th St at SE corner,D,-73.994673,40.636405,3.60E+14
169,New Utrecht Ave & 55th St at SE corner,D,-73.995262,40.631389,3.60E+14
170,New Utrecht Ave & 55th St at SW corner,D,-73.995643,40.631538,3.60E+14
171,New Utrecht Ave & 55th St at NE corner,D,-73.995283,40.631709,3.60E+14
172,New Utrecht Ave & 71st St at SW corner,D,-73.999195,40.618834,3.60E+14
173,New Utrecht Ave & 71st St at NW corner,D,-73.99924,40.619133,3.60E+14
174,New Utrecht Ave & 71st St at SE corner,D,-73.998995,40.61877,3.60E+14
175,New Utrecht Ave & 71st St at NE corner,D,-73.998832,40.618889,3.60E+14
176,New Utrecht Ave & 79th St at NW corner,D,-74.000892,40.612855,3.60E+14
177,New Utrecht Ave & 79th St at NE corner,D,-74.000721,40.612847,3.60E+14
178,18th Ave & 85th St at SE corner,D,-74.001491,40.607602,3.60E+14
179,18th Ave & 85th St at SE corner,D,-74.001894,40.607723,3.60E+14
180,18th Ave & 85th St at NE corner,D,-74.001628,40.607897,3.60E+14
181,20th Ave & 86th St at SE corner,D,-73.998164,40.604439,3.60E+14
182,20th Ave & 86th St at NE corner,D,-73.998007,40.604587,3.60E+14
183,20th Ave & 86th St at SW corner,D,-73.998498,40.604631,3.60E+14
184,20th Ave & 86th St at NW corner,D,-73.998349,40.604789,3.60E+14
185,Bay Pkwy & 86th St at SE corner,D,-73.993696,40.601726,3.60E+14
186,Bay Pkwy & 86th St at NE corner,D,-73.993538,40.601898,3.60E+14
187,Bay Pkwy & 86th St at SW corner,D,-73.99413,40.601993,3.60E+14
188,Bay Pkwy & 86th St at NW corner,D,-73.993948,40.60215,3.60E+14
189,25th Ave & 86th St at NE corner,D,-73.986958,40.597889,3.60E+14
190,25th Ave & 86th St at NW corner,D,-73.987279,40.5981,3.60E+14
191,25th Ave & 86th St at SE corner,D,-73.987112,40.597751,3.60E+14
192,25th Ave & 86th St at SW corner,D,-73.987442,40.597952,3.60E+14
193,Stillwell Ave & Bay 50th St at SW corner,D,-73.983735,40.588022,3.60E+14
194,Stillwell Ave & Bay 50th St at SE corner,D,-73.983498,40.588066,3.60E+14
195,Stillwell Ave & Bay 50th St at SW corner,D,-73.983791,40.588305,3.60E+14
196,Stillwell Ave & Bay 50th St at SE corner,D,-73.983543,40.588348,3.60E+14
197,8th Ave & 62nd St at NW corner,N,-74.010726,40.634552,3.60E+14
198,Fort Hamilton Pkwy & 62nd St at NE corner,N,-74.006658,40.632179,3.60E+14
199,New Utrecht Ave & 62nd St at SE corner,D-N,-73.99683,40.625606,3.60E+14
200,18th Ave & 64th St at NW corner,N,-73.98941,40.620062,3.60E+14
201,20th Ave & 64th St at NE corner,N,-73.98484,40.617341,3.60E+14
202,Bay Pkwy & 66th St at SE corner,N,-73.982084,40.612989,3.60E+14
203,7th St & Kings Hwy at NW corner,N,-73.980578,40.605107,3.60E+14
204,8th St & Avenue U at NE corner,N,-73.978943,40.596459,3.60E+14
205,8th St & 86th St at SE corner,N,-73.978227,40.592724,3.60E+14
206,121st St & Jamaica Ave at SW corner,J-Z,-73.829332,40.700254,3.61E+14
207,121st St & Jamaica Ave at NW corner,J-Z,-73.829231,40.70052,3.61E+14
208,111th St & Jamaica Blvd at NE corner,J,-73.837042,40.696771,3.61E+14
209,111th St & Jamaica Blvd at SE corner,J,-73.837156,40.697055,3.61E+14
210,104th St & Jamaica Ave at SE corner,J-Z,-73.843298,40.695033,3.61E+14
211,104th St & Jamaica Ave at NE corner,J-Z,-73.843223,40.695267,3.61E+14
212,Woodhaven Blvd & Jamaica Ave at SW corner,J-Z,-73.852556,40.693451,3.61E+14
213,Woodhaven Blvd & Jamaica Ave at NW corner,J-Z,-73.852608,40.693563,3.61E+14
214,85th St & Jamaica Ave at SE corner,J,-73.858975,40.692381,3.61E+14
215,85th St & Jamaica Ave at NE corner,J,-73.859098,40.692666,3.61E+14
216,75th St & Jamaica at SE corner,J-Z,-73.866425,40.691285,3.61E+14
217,75th St & Jamaica at NW corner,J-Z,-73.86661,40.691479,3.61E+14
218,Autumn Ave & Jamaica Ave at SE corner,J,-73.87163,40.690142,3.60E+14
219,Crescent St & Jamaica Ave at SE corner,J,-73.873449,40.68947,3.60E+14
220,Crescent St & Jamaica Ave at NE corner,J,-73.873555,40.689596,3.60E+14
221,Pine St & Fulton St at SE corner,J-Z,-73.872548,40.683478,3.60E+14
222,Pine St & Fulton St at NE corner,J-Z,-73.8726,40.683588,3.60E+14
223,Norwood Ave & Fulton St at NE corner,J-Z,-73.879007,40.681757,3.60E+14
224,Norwood,J-Z,-73.878984,40.681643,3.60E+14
225,Cleveland St & Fulton St at NW corner,J,-73.885731,40.679656,3.60E+14
226,Cleveland,J,-73.885716,40.67953,3.60E+14
227,Van Siclen Ave & Fulton St at SW corner,J-Z,-73.891711,40.677847,3.60E+14
228,Van Siclen,J-Z,-73.891566,40.677864,3.60E+14
229,,J,-73.899834,40.676755,3.60E+14
230,,J,-73.89951,40.676803,3.60E+14
231,Moffat St & Broadway at NW corner,J-Z,-73.911334,40.683313,3.60E+14
232,Moffat St & Broadway at SW corner,J-Z,-73.911242,40.683417,3.60E+14
233,Weirfield St & Broadway at SE corner,J,-73.915807,40.685847,3.60E+14
234,Weirfield St & Broadway at NE corner,J,-73.915713,40.685946,3.60E+14
235,Linden St & Broadway at SW corner,J-Z,-73.923161,40.69003,3.60E+14
236,Linden St & Broadway at NW corner,J-Z,-73.923062,40.690142,3.60E+14
237,Patchen Ave & Broadway at NE corner,J,-73.928257,40.69293,3.60E+14
238,Patchen Ave & Broadway at SW corner,J,-73.92794,40.692929,3.60E+14
239,Broadway & Myrtle Ave at NW corner,J-M-Z,-73.935461,40.696893,3.60E+14
240,Broadway & Myrtle Ave at SW corner,J-M-Z,-73.935559,40.696987,3.60E+14
241,Flushing Ave & Broadway at SE corner,J-M,-73.941995,40.700629,3.60E+14
242,,J-M,-73.941672,40.70072,3.60E+14
243,Flushing Ave & Broadway at SE corner,J-M,-73.942173,40.700634,3.60E+14
244,Flushing Ave & Broadway at NW corner,J-M,-73.94171,40.700847,3.60E+14
245,Moore St & Broadway at SW corner,J-M,-73.948324,40.704279,3.60E+14
246,Moore St & Broadway at NW corner,J-M,-73.948223,40.704396,3.60E+14
247,Hooper St & Broadway at SW corner,J-M,-73.95437,40.707117,3.60E+14
248,Hooper St & Broadway at NW corner,J-M,-73.954326,40.707248,3.60E+14
249,Marcy Ave & Broadway at NW corner,J-M-Z,-73.957893,40.708565,3.60E+14
250,Marcy Ave & Broadway at NE corner,J-M-Z,-73.957689,40.708409,3.60E+14
251,Marcy Ave & Broadway at NW corner,J-M-Z,-73.958048,40.708529,3.60E+14
252,Norfolk St & Delancey St at NE corner,F-J-M-Z,-73.987181,40.71841,3.61E+14
253,Norfolk St & Delancey St at NW corner,F-J-M-Z,-73.98765,40.718551,3.61E+14
254,Bowery & Delancey St at SE corner,J-Z,-73.993576,40.719977,3.61E+14
255,Bowery & Delencey St at NE corner,J-Z,-73.993411,40.720291,3.61E+14
256,69th St & Metropolitan Ave at SW corner,M,-73.88954,40.712082,3.61E+14
257,Fresh Pond Rd & 67th Ave at SE corner,M,-73.896232,40.705955,3.61E+14
258,62nd St & 67th Ave at SE corner,M,-73.895559,40.706115,3.61E+14
259,Forest Ave & Myrtle Ave at NW corner,M,-73.902243,40.704729,3.61E+14
260,Forest Ave & Myrtle Ave at SW corner,M,-73.902389,40.704443,3.61E+14
261,Myrtle Ave & Seneca Ave at NE corner,M,-73.907515,40.70278,3.61E+14
262,Myrtle Ave & Seneca Ave at SW corner,M,-73.907894,40.702835,3.61E+14
263,Myrtle Ave & Greene Ave at NW corner,M,-73.918655,40.698717,3.60E+14
264,Myrtle Ave & Greene Ave at SE corner,M,-73.918771,40.698913,3.60E+14
265,Myrtle Ave & Cedar St at NW corner,M,-73.926371,40.698033,3.60E+14
266,Myrtle Ave & Cedar St at SW corner,M,-73.926525,40.697876,3.60E+14
267,8th Ave & 14th St at SE corner,A-C-E-L,-74.002389,40.73955,3.61E+14
268,8th Ave & 14th St at SW corner,A-C-E-L,-74.002804,40.739734,3.61E+14
269,3rd Ave & 14th St at SE corner,L,-73.986657,40.732961,3.61E+14
270,3rd Ave & 14th St at SE corner,L,-73.987041,40.733134,3.61E+14
271,1st Ave & 14th St at NE corner,L,-73.982112,40.731397,3.61E+14
272,1st Ave & 14th St at NE corner,L,-73.982145,40.731483,3.61E+14
273,Bedford Ave & N 7th St at SE corner,L,-73.957695,40.717714,3.60E+14
274,Bedford Ave & N 7th St at NE corner,L,-73.957568,40.717821,3.60E+14
275,Graham Ave & Metropolitan Ave at NE corner,L,-73.944287,40.714661,3.60E+14
276,Graham Ave & Metropolitan Ave at SW corner,L,-73.94457,40.714613,3.60E+14
277,Grand St & Bushwick Ave at SW corner,L,-73.940433,40.711912,3.60E+14
278,Grand St & Bushwick Ave at SE corner,L,-73.940668,40.712182,3.60E+14
279,Montrose Ave & Bushwick Ave at SW corner,L,-73.940044,40.707723,3.60E+14
280,Montrose Ave & Bushwick Ave at NW corner,L,-73.939749,40.707819,3.60E+14
281,Morgan Ave & Harrison Pl at SE corner,L,-73.931696,40.706317,3.60E+14
282,Morgan Ave & Harrison Pl at SW corner,L,-73.93196,40.70621,3.60E+14
283,Starr St & Wyckoff Ave at SE corner,L,-73.922036,40.705943,3.60E+14
284,Starr St & Wyckoff Ave at NE corner,L,-73.92191,40.706228,3.60E+14
285,Starr St & Wyckoff Ave at SW corner,L,-73.9223,40.706082,3.60E+14
286,Starr St & Wyckoff Ave at NW corner,L,-73.922062,40.70632,3.60E+14
287,DeKalb Ave & Wycoff Ave at SE corner,L,-73.919273,40.704153,3.60E+14
288,DeKalb Ave & Wycoff Ave at NE corner,L,-73.919026,40.704379,3.60E+14
289,DeKalb Ave & Wycoff Ave at SW corner,L,-73.919452,40.704326,3.60E+14
290,DeKalb Ave & Wycoff Ave at NW corner,L,-73.919184,40.70448,3.60E+14
291,George St & Wycoff Ave at NE corner,L,-73.90443,40.696094,3.61E+14
292,George St & Wycoff Ave at NW corner,L,-73.904665,40.696069,3.61E+14
293,7th Ave & 53rd St at NE corner,B-D-E,-73.981578,40.762937,3.61E+14
294,7th Ave & 53rd St at SE corner,B-D-E,-73.98169,40.762793,3.61E+14
295,Parsons Blvd & Archer Ave at NE corner,E-J-Z,-73.799784,40.702353,3.61E+14
296,Parsons Blvd & Archer Ave at NE corner,E-J-Z,-73.80174,40.701855,3.61E+14
297,Parsons Blvd & Archer Ave at NE corner,E-J-Z,-73.799843,40.702821,3.61E+14
298,Parsons Blvd & Archer Ave at SW corner,E-J-Z,-73.799991,40.702311,3.61E+14
299,Parsons Blvd & Archer Ave at NE corner,E-J-Z,-73.801754,40.701886,3.61E+14
300,Parsons Blvd & Archer Ave at NE corner,E-J-Z,-73.799786,40.702674,3.61E+14
301,Parsons Blvd & Archer Ave at SW corner,E-J-Z,-73.80001,40.702324,3.61E+14
302,Sutphin Blvd & Archer Ave at SW corner,E-J-Z,-73.807976,40.700401,3.61E+14
303,Sutphin Blvd & Archer Ave at NW corner,E-J-Z,-73.807923,40.70081,3.61E+14
304,Sutphin Blvd & Archer Ave at SE corner,E-J-Z,-73.807353,40.700554,3.61E+14
305,Sutphin Blvd & Archer Ave at NE corner,E-J-Z,-73.807673,40.700872,3.61E+14
306,Van Wyck Expwy & 89th Ave at SW corner,E,-73.816372,40.701263,3.61E+14
307,Van Wyck Expwy & Jamaica Ave at NW corner,E,-73.81727,40.702731,3.61E+14
308,Van Wyck Expwy & 89th Ave at SW corner,E,-73.816577,40.701241,3.61E+14
309,Jackson Ave & 45th Rd at NW corner,G,-73.945115,40.746214,3.61E+14
310,Jackson Ave & 47th Ave at SW corner,G,-73.949117,40.744625,3.61E+14
311,Jackson Ave & 47th Ave at NW corner,G,-73.948658,40.744771,3.61E+14
312,Jackson Ave & 47th Ave at SE corner,G,-73.948425,40.744552,3.61E+14
313,Manhattan Ave & Greenpoint Ave at SW corner,G,-73.954377,40.73007,3.60E+14
314,Manhattan Ave & Greenpoint Ave at SE corner,G,-73.954049,40.730122,3.60E+14
315,Manhattan Ave & Greenpoint Ave at NW corner,G,-73.954488,40.730278,3.60E+14
316,Manhattan Ave & Nassau Ave at SW corner,G,-73.950929,40.72365,3.60E+14
317,Manhattan Ave & Nassau Ave at SE corner,G,-73.950566,40.723765,3.60E+14
318,Manhattan Ave & Nassau Ave at NW corner,G,-73.950985,40.72378,3.60E+14
319,Manhattan Ave & Nassau Ave at NE corner,G,-73.950665,40.723894,3.60E+14
320,Union Ave & Metropolitan Ave at SW corner,G-L,-73.95135,40.71414,3.60E+14
321,Union Ave & Metropolitan Ave at SW corner,G-L,-73.951737,40.713927,3.60E+14
322,Union Ave & Broadway at SE corner,G,-73.950062,40.705114,3.60E+14
323,Union Ave & Heyward St at NW corner,G,-73.950554,40.70549,3.60E+14
324,Union Ave & Broadway at NE corner,G,-73.950089,40.705495,3.60E+14
325,Union Ave & Broadway at SW corner,G,-73.95032,40.705204,3.60E+14
326,Union Ave & Flushing Ave at SW corner,G,-73.950164,40.699582,3.60E+14
