,LAW_CAT_CD,Latitude,Longitude
4373,VIOLATION,40.7169185,-73.97822737199999
4382,VIOLATION,40.730407985999996,-73.815046576
4385,VIOLATION,40.615491223,-74.08165623
4386,VIOLATION,40.86816897,-73.836939015
4401,VIOLATION,40.747691293,-73.90843300899999
4405,VIOLATION,40.616032896,-73.988169146
4417,VIOLATION,40.638240578,-74.116151487
4421,VIOLATION,40.748006952,-73.892559956
4460,VIOLATION,40.681823607,-73.89378428
4465,VIOLATION,40.730639403000005,-73.74016656399999
4487,VIOLATION,40.886373543000005,-73.834312133
4503,VIOLATION,40.885701,-73.84409653
4510,VIOLATION,40.763976222,-73.973241135
4520,VIOLATION,40.889081911999995,-73.863145075
4524,VIOLATION,40.677929004,-73.977861548
4531,VIOLATION,40.718929164,-74.011346962
4533,VIOLATION,40.642147146,-73.973589063
4542,VIOLATION,40.819817756999996,-73.955435761
4544,VIOLATION,40.832773975,-73.894096197
4562,VIOLATION,40.762901266,-73.958112648
4576,VIOLATION,40.68773221,-73.937491478
4578,VIOLATION,40.679356535,-73.750331565
4584,VIOLATION,40.807567595,-73.91922722300001
4588,VIOLATION,40.722051925,-73.883463623
4590,VIOLATION,40.841694933,-73.911108193
4597,VIOLATION,40.836446851,-73.904017601
4604,VIOLATION,40.816658856,-73.928667211
4608,VIOLATION,40.68695222,-73.947530611
4609,VIOLATION,40.707354054,-73.78913033
4628,VIOLATION,40.801150935,-73.963340332
4635,VIOLATION,40.60449679,-73.991163865
4640,VIOLATION,40.84387012,-73.920516805
4661,VIOLATION,40.813967231,-73.92166881899999
4670,VIOLATION,40.71033031,-73.899358586
4673,VIOLATION,40.689639449,-73.98574014100001
4692,VIOLATION,40.580012298,-73.96982646
4694,VIOLATION,40.642507897,-74.099468208
4695,VIOLATION,40.794630309,-73.950869526
4697,VIOLATION,40.64540976,-73.969786078
4715,VIOLATION,40.630304928,-74.031211515
4719,VIOLATION,40.699669373,-73.851023157
4720,VIOLATION,40.640071884,-73.955202683
4731,VIOLATION,40.625471513,-74.151742887
4757,VIOLATION,40.668028885,-73.958929217
4771,VIOLATION,40.871317106999996,-73.859898538
4778,VIOLATION,40.861513399,-73.909754921
4785,VIOLATION,40.870265001,-73.89835723899999
4826,VIOLATION,40.701985718,-73.927964005
4831,VIOLATION,40.613241664,-74.00940565100001
4851,VIOLATION,40.679026772,-73.950828503
4855,VIOLATION,40.694076375,-73.82801046
4862,VIOLATION,40.565841693,-74.14013313699999
4863,VIOLATION,40.701407753000005,-73.95807193899999
4868,VIOLATION,40.771021814,-73.989036972
4869,VIOLATION,40.830065862,-73.886410968
4875,VIOLATION,40.795129506,-73.964965259
4895,VIOLATION,40.825795661,-73.898822625
4896,VIOLATION,40.596213981999995,-73.764700204
4897,VIOLATION,40.820780232,-73.935986343
4903,VIOLATION,40.699428306,-73.950020043
4917,VIOLATION,40.877221709000004,-73.849598375
4921,VIOLATION,40.586265305,-73.94208683800001
4925,VIOLATION,40.69800067,-73.955859786
4934,VIOLATION,40.672880145,-73.923691086
4936,VIOLATION,40.750430768,-73.989282176
4937,VIOLATION,40.750430768,-73.989282176
4959,VIOLATION,40.745454885,-73.896154944
4962,VIOLATION,40.634228443000005,-73.949114104
4964,VIOLATION,40.84530823,-73.938261455
4969,VIOLATION,40.639670548000005,-73.953693216
4970,VIOLATION,40.754873439,-73.935526309
4971,VIOLATION,40.578401762,-73.96273541
4972,VIOLATION,40.837781618,-73.919457971
4974,VIOLATION,40.82912466,-73.86381764
4995,VIOLATION,40.73533016,-73.849532556
5005,VIOLATION,40.633402223000004,-73.92842354
5023,VIOLATION,40.603583034,-73.995744769
5030,VIOLATION,40.592478755,-73.79969734699999
5032,VIOLATION,40.754838711,-73.786287377
5035,VIOLATION,40.590235749,-73.966448148
5045,VIOLATION,40.59202081,-73.94706510600001
5046,VIOLATION,40.638984176,-74.171252305
5057,VIOLATION,40.816564881,-73.898497059
5058,VIOLATION,40.656607621,-73.958276696
5060,VIOLATION,40.676959345,-74.005629172
5062,VIOLATION,40.63810339,-74.128978324
5066,VIOLATION,40.700319868,-73.990905929
5073,VIOLATION,40.598513439,-74.00274177899999
5079,VIOLATION,40.769836693,-73.87946651
5088,VIOLATION,40.583602877,-74.088097543
5089,VIOLATION,40.583602877,-74.088097543
5114,VIOLATION,40.836678228000004,-73.915596087
5117,VIOLATION,40.586059585,-73.971742687
5122,VIOLATION,40.848447832,-73.923905353
5133,VIOLATION,40.893338589,-73.85176101399999
5159,VIOLATION,40.688999611,-73.936246269
5166,VIOLATION,40.683361968,-73.834441568
5172,VIOLATION,40.658944446999996,-73.927228363
5181,VIOLATION,40.7632362,-73.820850358
5182,VIOLATION,40.7632362,-73.820850358
5183,VIOLATION,40.7632362,-73.820850358
5184,VIOLATION,40.890888800999996,-73.857079576
5185,VIOLATION,40.833825473000005,-73.86777226
5195,VIOLATION,40.753390707,-73.856024682
5205,VIOLATION,40.581457824,-74.160416224
5207,VIOLATION,40.592638402,-73.94143319300001
5212,VIOLATION,40.800222029000004,-73.930848342
5218,VIOLATION,40.836587823,-73.912148581
5221,VIOLATION,40.7632362,-73.820850358
5222,VIOLATION,40.674262619000004,-73.904153669
5232,VIOLATION,40.710590245,-73.98566352
5235,VIOLATION,40.806897998000004,-73.915557992
5236,VIOLATION,40.853079234,-73.93966399600001
5241,VIOLATION,40.64240931,-73.95955395
5252,VIOLATION,40.823289993,-73.937978379
5256,VIOLATION,40.65690638,-73.885091156
5258,VIOLATION,40.633215143,-73.986840255
5267,VIOLATION,40.633215143,-73.986840255
5268,VIOLATION,40.677584695,-73.94838521300001
5272,VIOLATION,40.625726046,-73.97821749100001
5273,VIOLATION,40.691008575,-73.914727539
5274,VIOLATION,40.691008575,-73.914727539
5275,VIOLATION,40.849567914,-73.82922052100001
5276,VIOLATION,40.744080771,-73.867686928
5281,VIOLATION,40.883658466,-73.847847932
5296,VIOLATION,40.645870305,-73.951952013
5297,VIOLATION,40.823892169000004,-73.914004444
5300,VIOLATION,40.840470176,-73.891174619
5301,VIOLATION,40.631628881,-74.076167357
5309,VIOLATION,40.852703869,-73.914628691
5310,VIOLATION,40.620581423000004,-73.92026398
5311,VIOLATION,40.620581423000004,-73.92026398
5312,VIOLATION,40.684207733,-73.932306324
5314,VIOLATION,40.684308007,-73.92163363
5318,VIOLATION,40.770717190999996,-73.829101407
5323,VIOLATION,40.84843278,-73.940300748
5325,VIOLATION,40.536996587,-74.148750213
5333,VIOLATION,40.6405662,-73.91634139199999
5334,VIOLATION,40.610334433,-73.971138147
5337,VIOLATION,40.658752936,-73.836838182
5346,VIOLATION,40.75201086,-73.935871961
5347,VIOLATION,40.829970011,-73.878540928
5353,VIOLATION,40.816805565,-73.90726130600001
5357,VIOLATION,40.760319101,-73.774310757
5359,VIOLATION,40.708916801,-73.949652236
5372,VIOLATION,40.871313654,-73.846400953
5373,VIOLATION,40.679270529,-73.928824979
5376,VIOLATION,40.821236836,-73.943092722
5380,VIOLATION,40.763237327,-73.985421157
5382,VIOLATION,40.595360222,-73.756731008
5392,VIOLATION,40.824178317,-73.898022957
5436,VIOLATION,40.706341131,-73.773195054
5439,VIOLATION,40.732652035,-73.981563444
5452,VIOLATION,40.706251292,-73.943028573
5456,VIOLATION,40.535846124,-74.196473435
5483,VIOLATION,40.601645153,-74.00553279100001
5494,VIOLATION,40.867263716,-73.896857767
5522,VIOLATION,40.756043535,-73.986949544
5523,VIOLATION,40.756043535,-73.986949544
5564,VIOLATION,40.743680103,-73.907049127
5569,VIOLATION,40.750318325,-73.861928724
5578,VIOLATION,40.812783376,-73.909239373
5591,VIOLATION,40.630428285,-73.968207674
5597,VIOLATION,40.663460155,-73.942762342
5617,VIOLATION,40.754381755,-73.906889818
5627,VIOLATION,40.648718441999996,-74.001187054
5726,VIOLATION,40.710825357,-73.788675681
5758,VIOLATION,40.823182133,-73.941674712
5769,VIOLATION,40.580948697,-73.971474848
5770,VIOLATION,40.689622454,-73.960149132
5780,VIOLATION,40.726903469,-73.811993181
5786,VIOLATION,40.832383211999996,-73.879107476
5791,VIOLATION,40.665313006,-73.932840953
5813,VIOLATION,40.716753319,-73.748690813
5823,VIOLATION,40.574825477,-73.99092661
5826,VIOLATION,40.667195432,-73.961712542
5834,VIOLATION,40.64056852,-73.954766357
5845,VIOLATION,40.619463221,-73.918734422
5857,VIOLATION,40.832773975,-73.894096197
5864,VIOLATION,40.557769151,-74.163047634
5882,VIOLATION,40.837392476,-73.916451675
5895,VIOLATION,40.643938509,-73.946919421
5899,VIOLATION,40.694602483000004,-73.97312472899999
5903,VIOLATION,40.593238589,-73.977904026
5923,VIOLATION,40.680812233000005,-73.94768326399999
5924,VIOLATION,40.855523977,-73.899225649
5932,VIOLATION,40.667672093,-73.790254287
5936,VIOLATION,40.828361293,-73.947119195
5942,VIOLATION,40.744080771,-73.867686928
5944,VIOLATION,40.637804468,-73.942377197
5965,VIOLATION,40.776876471,-73.95541033800001
5967,VIOLATION,40.667178679,-73.918860129
5981,VIOLATION,40.816057056,-73.95432194199999
5998,VIOLATION,40.725500646,-73.974717755
6010,VIOLATION,40.634005515,-73.947774
6017,VIOLATION,40.647473172,-73.907035405
6018,VIOLATION,40.620262364,-73.93686665
6021,VIOLATION,40.823794865,-73.91604962
6031,VIOLATION,40.656695524,-73.910338337
6043,VIOLATION,40.754059803000004,-73.997886352
6047,VIOLATION,40.678969996,-73.826762319
6048,VIOLATION,40.689330153,-73.949681448
6056,VIOLATION,40.627896235,-74.150930617
6057,VIOLATION,40.658433742,-73.90447556
6060,VIOLATION,40.779866667,-73.95856415600001
6061,VIOLATION,40.636112236,-73.91016062199999
6067,VIOLATION,40.759793521,-73.995853915
6068,VIOLATION,40.847014334,-73.83228127
6092,VIOLATION,40.714967098,-73.814061351
6096,VIOLATION,40.645841285,-73.905217897
6099,VIOLATION,40.785618045,-73.95436449
6118,VIOLATION,40.874611044,-73.909690138
6130,VIOLATION,40.532131565,-74.221072362
6135,VIOLATION,40.705678823,-73.945478053
6141,VIOLATION,40.808374136,-73.946885823
6148,VIOLATION,40.754212495,-73.898234737
6151,VIOLATION,40.774739805,-73.930654562
6184,VIOLATION,40.762511535,-73.87234671899999
6216,VIOLATION,40.645059571,-73.964208043
6231,VIOLATION,40.670580234,-73.881743912
6243,VIOLATION,40.720395421,-74.001044031
6245,VIOLATION,40.818568336999995,-73.927313946
6248,VIOLATION,40.751299077,-73.934288193
6272,VIOLATION,40.644554093,-74.01090189600001
6281,VIOLATION,40.686729395,-73.952712228
6283,VIOLATION,40.706291226,-73.796419434
6285,VIOLATION,40.603340504,-74.084763637
6287,VIOLATION,40.671641504,-73.84408139199999
6303,VIOLATION,40.886141362,-73.84499602
6305,VIOLATION,40.609776567,-73.75061339300001
6308,VIOLATION,40.67601989999999,-73.881272806
6325,VIOLATION,40.785144044,-73.975020106
6327,VIOLATION,40.759907211999995,-73.980426066
6330,VIOLATION,40.803850251,-73.91046159999999
6338,VIOLATION,40.576645978,-73.976480396
6345,VIOLATION,40.693367941,-73.975847827
6356,VIOLATION,40.853591265,-73.848596292
6362,VIOLATION,40.819741394,-73.938581434
6363,VIOLATION,40.84932069,-73.91235948100001
6364,VIOLATION,40.689335504,-73.80040883
6365,VIOLATION,40.863003221,-73.924253843
6366,VIOLATION,40.662451925,-73.981979329
6368,VIOLATION,40.759907211999995,-73.980426066
6370,VIOLATION,40.693957022,-73.911831654
6382,VIOLATION,40.664099999,-73.943388978
6384,VIOLATION,40.854612389,-73.884232679
6385,VIOLATION,40.683683093,-73.868448559
6386,VIOLATION,40.82101631,-73.90106996
6395,VIOLATION,40.746251013,-73.999651379
6397,VIOLATION,40.64173826,-74.075678037
6398,VIOLATION,40.64173826,-74.075678037
6399,VIOLATION,40.851768208,-73.911365832
6400,VIOLATION,40.690595101999996,-73.923970105
6402,VIOLATION,40.681224855,-73.882107214
6408,VIOLATION,40.758541451999996,-73.988844106
6417,VIOLATION,40.552961102,-74.132513243
6422,VIOLATION,40.808898024,-73.91436699
6423,VIOLATION,40.59512567,-73.987135822
6424,VIOLATION,40.577379617,-73.96829052
6426,VIOLATION,40.842006656,-73.90959706
6432,VIOLATION,40.660436625,-73.939773355
6433,VIOLATION,40.660436625,-73.939773355
6445,VIOLATION,40.70585157,-73.89404175199999
6446,VIOLATION,40.686165742,-73.925038839
6447,VIOLATION,40.615491223,-74.08165623
6448,VIOLATION,40.865160935,-73.82218103
6451,VIOLATION,40.821821426999996,-73.89587318699999
6453,VIOLATION,40.748417796,-73.897633655
6458,VIOLATION,40.627108243,-74.084001271
6478,VIOLATION,40.860752045,-73.889583293
6480,VIOLATION,40.672567836,-73.998826224
6496,VIOLATION,40.824747205,-73.898853125
6502,VIOLATION,40.753532458,-73.706596761
6505,VIOLATION,40.87923333,-73.851532098
6508,VIOLATION,40.885250963000004,-73.904721073
6521,VIOLATION,40.832486409,-73.904232905
6527,VIOLATION,40.635736341,-74.082311525
6534,VIOLATION,40.60057561,-73.762095644
6535,VIOLATION,40.759137601999996,-73.86932829199999
6537,VIOLATION,40.66975651,-73.98747830800001
6540,VIOLATION,40.859383902,-73.89710496800001
6545,VIOLATION,40.670004583,-73.909848215
6554,VIOLATION,40.831203998,-73.900252601
6555,VIOLATION,40.628563416999995,-74.150780817
6556,VIOLATION,40.672132665999996,-73.907498517
6568,VIOLATION,40.701403645,-73.942246491
6570,VIOLATION,40.699800317,-73.983732786
6571,VIOLATION,40.710343199,-73.787685278
6574,VIOLATION,40.904213518,-73.854301593
6576,VIOLATION,40.658752936,-73.836838182
6593,VIOLATION,40.64501863,-73.944125863
6594,VIOLATION,40.714738449,-73.997602625
6599,VIOLATION,40.700453401,-73.91482725899999
6601,VIOLATION,40.689574916,-73.817305348
6602,VIOLATION,40.691214771999995,-73.984387563
6614,VIOLATION,40.741641738,-73.854888065
6639,VIOLATION,40.678287229,-74.012915552
6685,VIOLATION,40.601593566,-73.755383074
6701,VIOLATION,40.808869711999996,-73.855698769
6702,VIOLATION,40.639875081,-73.944497697
6712,VIOLATION,40.741341373000004,-73.978392609
6736,VIOLATION,40.709400953,-73.797921257
6740,VIOLATION,40.705615306,-73.788418083
6751,VIOLATION,40.786217222,-73.943805154
6758,VIOLATION,40.848161927,-73.904806728
6764,VIOLATION,40.757606656,-73.977885604
6770,VIOLATION,40.70779362,-73.912123544
6772,VIOLATION,40.661686922,-73.92792462199999
6778,VIOLATION,40.835577916999995,-73.908803531
6808,VIOLATION,40.63801103,-74.001572395
6809,VIOLATION,40.609478181,-73.954542516
6811,VIOLATION,40.646115230999996,-73.94715192
6817,VIOLATION,40.63801103,-74.001572395
6819,VIOLATION,40.675247105,-73.748847215
6832,VIOLATION,40.62754142,-73.919124468
6906,VIOLATION,40.681030737,-73.777001947
6907,VIOLATION,40.839129548,-73.83471891399999
6916,VIOLATION,40.580204563,-74.15762682100001
6923,VIOLATION,40.846559346999996,-73.923712335
6927,VIOLATION,40.60647417,-73.967117051
6972,VIOLATION,40.820369696,-73.938132846
6983,VIOLATION,40.809596838000004,-73.949785598
6990,VIOLATION,40.74325935,-73.857850975
7000,VIOLATION,40.833290075,-73.872489178
7006,VIOLATION,40.831576128,-73.942982699
7024,VIOLATION,40.610717129,-73.92098528300001
7025,VIOLATION,40.610717129,-73.92098528300001
7036,VIOLATION,40.716982502,-73.960792924
7041,VIOLATION,40.586291409,-73.966241312
7055,VIOLATION,40.65076912,-73.950478137
7092,VIOLATION,40.816122326999995,-73.89775711899999
7093,VIOLATION,40.590094849,-73.991385401
7100,VIOLATION,40.59899598,-73.95499617600001
7101,VIOLATION,40.814715641999996,-73.938264545
7110,VIOLATION,40.672880145,-73.923691086
7121,VIOLATION,40.766798105999996,-73.72910498600001
7122,VIOLATION,40.862676236,-73.838474516
7130,VIOLATION,40.885618814000004,-73.866081591
7135,VIOLATION,40.793239543,-73.946529525
7136,VIOLATION,40.708557699,-73.96587280899999
7137,VIOLATION,40.85965165,-73.892737498
7141,VIOLATION,40.689688705,-73.8661073
7143,VIOLATION,40.667415281,-73.954874317
7144,VIOLATION,40.671477091,-73.88107901800001
7160,VIOLATION,40.821910376,-73.903467704
7164,VIOLATION,40.667099762,-73.932676944
7167,VIOLATION,40.736937773,-73.991705617
7176,VIOLATION,40.724238179000004,-73.733971707
7178,VIOLATION,40.676576263,-73.819435574
7182,VIOLATION,40.679568487,-73.941245088
7186,VIOLATION,40.693667261,-73.94451783
7189,VIOLATION,40.828839565,-73.93752514100001
7194,VIOLATION,40.841864825,-73.880423866
7195,VIOLATION,40.62086456,-74.160694643
7199,VIOLATION,40.882660543,-73.87896542600001
7215,VIOLATION,40.646689846,-74.006887868
7226,VIOLATION,40.858373133,-73.899402084
7238,VIOLATION,40.739624149,-73.892209005
7240,VIOLATION,40.720053611,-73.98163907899999
7242,VIOLATION,40.665620774000004,-73.938373697
7244,VIOLATION,40.832708798,-73.848065627
7246,VIOLATION,40.740516353000004,-73.717400686
7260,VIOLATION,40.632131764,-73.8877026
7264,VIOLATION,40.686668689,-73.940222015
7271,VIOLATION,40.864331297,-73.866377534
7275,VIOLATION,40.653684258,-73.957810011
7279,VIOLATION,40.854261635,-73.88480081600001
7281,VIOLATION,40.681693913000004,-73.87157121199999
7286,VIOLATION,40.690805467,-73.749271812
7289,VIOLATION,40.719912318,-74.002602476
7290,VIOLATION,40.595043561,-73.785142445
7291,VIOLATION,40.686668689,-73.940222015
7302,VIOLATION,40.802293818,-73.94527972600001
7305,VIOLATION,40.593527499000004,-73.78908650300001
7306,VIOLATION,40.593527499000004,-73.78908650300001
7307,VIOLATION,40.825291811999996,-73.917540002
7310,VIOLATION,40.667756806999996,-73.929828559
7333,VIOLATION,40.660253923,-73.908329561
7334,VIOLATION,40.878113649,-73.860455563
7341,VIOLATION,40.631381713,-74.12622004
7351,VIOLATION,40.611062702,-73.964539613
7352,VIOLATION,40.71803315,-73.979745736
7356,VIOLATION,40.511586338,-74.249303727
7358,VIOLATION,40.697617853000004,-73.922299582
7359,VIOLATION,40.632394963,-74.10976075100001
7366,VIOLATION,40.703813855,-73.729068786
7369,VIOLATION,40.723964644,-73.72849621
7371,VIOLATION,40.694222736,-73.753088698
7372,VIOLATION,40.576929708,-73.98211039600001
7376,VIOLATION,40.669167849000004,-73.891284687
7380,VIOLATION,40.710718006,-73.793040543
7384,VIOLATION,40.625122514,-74.077975545
7385,VIOLATION,40.647820052,-73.96180654300001
7386,VIOLATION,40.845248903000005,-73.882955044
7387,VIOLATION,40.649808131,-73.736466776
7388,VIOLATION,40.773663385999996,-73.977826116
7389,VIOLATION,40.663069018,-73.945577759
7392,VIOLATION,40.606993081999995,-73.75560818699999
7396,VIOLATION,40.599262313000004,-73.989396461
7405,VIOLATION,40.59690646,-73.75716108399999
7407,VIOLATION,40.831742246,-73.856310453
7409,VIOLATION,40.76492598,-73.912503021
7410,VIOLATION,40.770326179,-73.907138296
7418,VIOLATION,40.741133497,-73.901087529
7426,VIOLATION,40.866004706,-73.87043794899999
7432,VIOLATION,40.605279316,-74.071174651
7435,VIOLATION,40.86209639,-73.824817512
7440,VIOLATION,40.636205301,-74.11480042
7452,VIOLATION,40.645378343000004,-74.090211487
7454,VIOLATION,40.632515854,-73.994744948
7456,VIOLATION,40.679670066,-73.936136211
7464,VIOLATION,40.644123537,-73.956104425
7466,VIOLATION,40.64592603,-73.961443671
7470,VIOLATION,40.801643189,-73.96645357
7471,VIOLATION,40.590833871,-74.150425583
7488,VIOLATION,40.701645727,-73.938012201
7494,VIOLATION,40.812014678000004,-73.887269045
7495,VIOLATION,40.791290023,-73.977560224
